locus_tag	ftype	length_bp	gene	EC_number	COG	product
GPFNFPML_01469	CDS	945	ftsQ		COG1589	Cell division protein FtsQ
GPFNFPML_01470	CDS	1485	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
GPFNFPML_01471	CDS	1233	murG	2.4.1.227	COG0707	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
GPFNFPML_01472	CDS	1575	ftsW	2.4.1.129	COG0772	putative peptidoglycan glycosyltransferase FtsW
GPFNFPML_01473	CDS	1470	murD	6.3.2.9	COG0771	UDP-N-acetylmuramoylalanine--D-glutamate ligase
GPFNFPML_01474	CDS	1080	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
GPFNFPML_01475	CDS	1533	murF	6.3.2.10	COG0770	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase
GPFNFPML_01476	CDS	1554	murE	6.3.2.13	COG0769	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate ligase
GPFNFPML_01477	CDS	1035				hypothetical protein
GPFNFPML_01478	CDS	342				hypothetical protein
GPFNFPML_01479	CDS	867			COG2141	putative protein
GPFNFPML_01480	CDS	1599				hypothetical protein
GPFNFPML_01481	CDS	1821	pbpB		COG0768	Penicillin-binding protein PbpB
GPFNFPML_01482	CDS	1155				hypothetical protein
GPFNFPML_01483	CDS	1035	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
GPFNFPML_01484	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
GPFNFPML_01485	CDS	405				hypothetical protein
GPFNFPML_01486	CDS	621				hypothetical protein
GPFNFPML_01487	CDS	684	lppM			Protein LppM
GPFNFPML_01488	CDS	906				hypothetical protein
GPFNFPML_01489	CDS	993	sdsA	2.5.1.84		All-trans-nonaprenyl-diphosphate synthase (geranyl-diphosphate specific)
GPFNFPML_01490	CDS	1551	mptA	2.4.1.-		Alpha-(1->6)-mannopyranosyltransferase A
GPFNFPML_01491	CDS	441				DNA-binding protein
GPFNFPML_01492	CDS	1200	pknL	2.7.11.1	COG0515	Serine/threonine-protein kinase PknL
GPFNFPML_01493	CDS	477				hypothetical protein
GPFNFPML_01494	CDS	1311				hypothetical protein
GPFNFPML_01495	CDS	696		3.1.1.-		GDSL lipase
GPFNFPML_01496	CDS	117				hypothetical protein
GPFNFPML_01497	CDS	858				hypothetical protein
GPFNFPML_01498	CDS	351		2.1.1.157		Sarcosine/dimethylglycine N-methyltransferase
GPFNFPML_01499	CDS	306				hypothetical protein
GPFNFPML_01500	CDS	1305	gabP		COG1113	GABA permease
GPFNFPML_01501	CDS	396				hypothetical protein
GPFNFPML_01502	CDS	1389	hemL	5.4.3.8	COG0001	Glutamate-1-semialdehyde 2,1-aminomutase
GPFNFPML_01503	CDS	609			COG0406	putative protein
GPFNFPML_01504	CDS	612	resA_2			Thiol-disulfide oxidoreductase ResA
GPFNFPML_01505	CDS	780	dipZ_1		COG0785	Protein DipZ
GPFNFPML_01506	CDS	1590	ccs1			Cytochrome c biogenesis protein Ccs1
GPFNFPML_01507	CDS	975	ccsA			Cytochrome c biogenesis protein CcsA
GPFNFPML_01508	CDS	1212				Iron-sulfur cluster carrier protein
GPFNFPML_01509	CDS	162				hypothetical protein
GPFNFPML_01510	CDS	318				hypothetical protein
GPFNFPML_01511	CDS	1785				hypothetical protein
GPFNFPML_01512	CDS	1008	fabH	2.3.1.180	COG0332	3-oxoacyl-[acyl-carrier-protein] synthase 3
GPFNFPML_01513	CDS	879	menA_2	2.5.1.74	COG1575	1,4-dihydroxy-2-naphthoate octaprenyltransferase
GPFNFPML_01514	CDS	795	mtnP	2.4.2.28	COG0005	S-methyl-5'-thioadenosine phosphorylase
GPFNFPML_01515	CDS	1041	wbiB	5.1.3.25		dTDP-L-rhamnose 4-epimerase
GPFNFPML_01516	CDS	1434				hypothetical protein
GPFNFPML_01517	CDS	1647				hypothetical protein
GPFNFPML_01518	CDS	657		2.4.-.-	COG0463	putative glycosyltransferase
GPFNFPML_01519	CDS	663				hypothetical protein
GPFNFPML_01520	CDS	1350				hypothetical protein
GPFNFPML_01521	CDS	1089	menE_1	6.2.1.26	COG0318	putative 2-succinylbenzoate--CoA ligase
GPFNFPML_01522	CDS	303				hypothetical protein
GPFNFPML_01523	CDS	279				hypothetical protein
GPFNFPML_01524	CDS	1254				hypothetical protein
GPFNFPML_01525	CDS	387				hypothetical protein
GPFNFPML_01526	CDS	885	acr1	1.2.1.-	COG3320	Fatty acyl-CoA reductase
GPFNFPML_01527	CDS	903	menB	4.1.3.36	COG0447	1,4-dihydroxy-2-naphthoyl-CoA synthase
GPFNFPML_01528	CDS	414	vapC3_1	3.1.-.-	COG4113	Ribonuclease VapC3
GPFNFPML_01529	CDS	219	vapB3		COG5302	Antitoxin VapB3
GPFNFPML_01530	CDS	1617	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
GPFNFPML_01531	CDS	1605	nfdA_2	3.5.1.91		N-substituted formamide deformylase
GPFNFPML_01532	CDS	981	menC	4.2.1.113	COG4948	o-succinylbenzoate synthase
GPFNFPML_01533	CDS	789	bpoC_1	1.11.1.18	COG0596	Putative non-heme bromoperoxidase BpoC
GPFNFPML_01534	CDS	1665	menD	2.2.1.9	COG1165	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
GPFNFPML_01535	CDS	516				hypothetical protein
GPFNFPML_01536	CDS	1227	mgtA	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
GPFNFPML_01537	CDS	705	menG	2.1.1.163	COG2226	Demethylmenaquinone methyltransferase
GPFNFPML_01538	CDS	339				putative protein
GPFNFPML_01539	CDS	726				putative protein
GPFNFPML_01540	CDS	1227	menJ	1.3.99.38	COG0644	Menaquinone reductase
GPFNFPML_01541	CDS	990	hepT_1	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
GPFNFPML_01542	CDS	861	htpX_1	3.4.24.-	COG0501	Protease HtpX 
GPFNFPML_01543	CDS	1056	gpsA2	1.1.1.94	COG0240	putative glycerol-3-phosphate dehydrogenase 2 [NAD(P)+]
GPFNFPML_01544	CDS	1461	ethA_2	1.14.13.-	COG2072	FAD-containing monooxygenase EthA
GPFNFPML_01545	CDS	492				hypothetical protein
GPFNFPML_01546	tRNA	84				tRNA-Tyr(gta)
GPFNFPML_01547	CDS	1023	oxyT	2.1.1.335		N,N-dimethyltransferase OxyT
GPFNFPML_01548	CDS	1419		1.14.-.-	COG2124	Putative cytochrome P450 135B1
GPFNFPML_01549	CDS	267				putative protein
GPFNFPML_01550	CDS	2121	nrdZ	1.17.4.1	COG0209	Vitamin B12-dependent ribonucleoside-diphosphate reductase
GPFNFPML_01551	CDS	195				hypothetical protein
GPFNFPML_01552	CDS	1332			COG1926	Putative phosphoribosyl transferase
GPFNFPML_01553	CDS	123				hypothetical protein
GPFNFPML_01554	CDS	342				putative protein
GPFNFPML_01555	CDS	168				putative proteinA
GPFNFPML_01556	CDS	1392	pncB2	6.3.4.21	COG1488	Nicotinate phosphoribosyltransferase pncB2
GPFNFPML_01557	CDS	1143			COG2843	putative polyglutamine synthesis accessory protein
GPFNFPML_01558	CDS	1167			COG0654	putative protein
GPFNFPML_01559	CDS	1305				hypothetical protein
GPFNFPML_01560	CDS	786			COG3324	Putative glyoxylase CFP32
GPFNFPML_01561	CDS	3921				hypothetical protein
GPFNFPML_01562	CDS	759				hypothetical protein
GPFNFPML_01563	CDS	579				hypothetical protein
GPFNFPML_01564	CDS	216				Antitoxin VapB26
GPFNFPML_01565	CDS	408		3.1.-.-	COG2402	Ribonuclease VapC26
GPFNFPML_01566	CDS	687				hypothetical protein
GPFNFPML_01567	CDS	2634				hypothetical protein
GPFNFPML_01568	CDS	2388				hypothetical protein
GPFNFPML_01569	CDS	723	mce2R		COG2186	HTH-type transcriptional regulator Mce2R
GPFNFPML_01570	CDS	798				hypothetical protein
GPFNFPML_01571	CDS	888				hypothetical protein
GPFNFPML_01572	CDS	1215				hypothetical protein
GPFNFPML_01573	CDS	828				hypothetical protein
GPFNFPML_01574	CDS	255				hypothetical protein
GPFNFPML_01575	CDS	1446				hypothetical protein
GPFNFPML_01576	CDS	1527				hypothetical protein
GPFNFPML_01577	CDS	1197	lprN_2			Lipoprotein LprN
GPFNFPML_01578	CDS	1551				hypothetical protein
GPFNFPML_01579	CDS	396	vapC4	3.1.-.-	COG1487	Ribonuclease VapC4
GPFNFPML_01580	CDS	258	vapB4		COG4118	Antitoxin VapB4
GPFNFPML_01581	CDS	1236			COG1373	putative protein
GPFNFPML_01582	CDS	174				hypothetical protein
GPFNFPML_01583	CDS	414		3.1.-.-		Ribonuclease VapC27
GPFNFPML_01584	CDS	237			COG2002	Antitoxin VapB27
GPFNFPML_01585	CDS	507		2.7.13.3	COG0642	Sensor histidine kinase component HK1
GPFNFPML_01586	CDS	531		2.7.13.3	COG0642	Sensor histidine kinase component HK2
GPFNFPML_01587	CDS	696	tcrA		COG0745	Transcriptional regulatory protein TcrA
GPFNFPML_01588	CDS	312				hypothetical protein
GPFNFPML_01589	CDS	927				hypothetical protein
GPFNFPML_01590	CDS	585			COG2452	putative protein
GPFNFPML_01591	CDS	744				IS607 family transposase IS1536
GPFNFPML_01592	CDS	471				hypothetical protein
GPFNFPML_01593	CDS	246			COG4423	Antitoxin VapB28
GPFNFPML_01594	CDS	402		3.1.-.-	COG3742	Ribonuclease VapC28
GPFNFPML_01595	CDS	198				putative proteinB
GPFNFPML_01596	CDS	1158				hypothetical protein
GPFNFPML_01597	CDS	222				hypothetical protein
GPFNFPML_01598	CDS	549				hypothetical protein
GPFNFPML_01599	CDS	2568				hypothetical protein
GPFNFPML_01600	CDS	750				hypothetical protein
GPFNFPML_01601	CDS	240				hypothetical protein
GPFNFPML_01602	CDS	228				Putative antitoxin VapB29
GPFNFPML_01603	CDS	402		3.1.-.-	COG1848	Ribonuclease VapC29
GPFNFPML_01604	CDS	696				hypothetical protein
GPFNFPML_01605	CDS	471	galT	2.7.7.12	COG1085	Galactose-1-phosphate uridylyltransferase
GPFNFPML_01606	CDS	1092	galK	2.7.1.6	COG0153	Galactokinase
GPFNFPML_01607	CDS	1065				hypothetical protein
GPFNFPML_01608	CDS	948				hypothetical protein
GPFNFPML_01609	CDS	255			COG4423	Antitoxin VapB30
GPFNFPML_01610	CDS	396		3.1.-.-	COG3742	Ribonuclease VapC30
GPFNFPML_01611	CDS	741			COG0398	TVP38/TMEM64 family membrane protein
GPFNFPML_01612	CDS	261	vapB5		COG4118	Putative antitoxin VapB5
GPFNFPML_01613	CDS	408	vapC5_1	3.1.-.-	COG1487	Ribonuclease VapC5
GPFNFPML_01614	CDS	1152			COG4398	putative protein
GPFNFPML_01615	CDS	1728	recD_1	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
GPFNFPML_01616	CDS	3285	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
GPFNFPML_01617	CDS	3294	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
GPFNFPML_01618	CDS	696	caiD_2	4.2.1.149		Carnitinyl-CoA dehydratase
GPFNFPML_01619	CDS	861				hypothetical protein
GPFNFPML_01620	CDS	714	baeB	3.-.-.-	COG0491	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
GPFNFPML_01621	CDS	213			COG5450	putative proteinA
GPFNFPML_01622	tRNA	74				tRNA-Thr(ggt)
GPFNFPML_01623	tRNA	75				tRNA-Met(cat)
GPFNFPML_01624	CDS	168	rpmG2_2		COG0267	50S ribosomal protein L33 2
GPFNFPML_01625	CDS	477				hypothetical protein
GPFNFPML_01626	CDS	429	phaJ	4.2.1.119	COG2030	(R)-specific enoyl-CoA hydratase
GPFNFPML_01627	CDS	501				hypothetical protein
GPFNFPML_01628	tRNA	74				tRNA-Trp(cca)
GPFNFPML_01629	CDS	486	secE			Protein translocase subunit SecE
GPFNFPML_01630	CDS	717	nusG		COG0250	Transcription termination/antitermination protein NusG
GPFNFPML_01631	CDS	429	rplK		COG0080	50S ribosomal protein L11
GPFNFPML_01632	CDS	708	rplA		COG0081	50S ribosomal protein L1
GPFNFPML_01633	CDS	432				putative protein
GPFNFPML_01634	CDS	366	atpC		COG0355	ATP synthase epsilon chain
GPFNFPML_01635	CDS	1461	atpD	7.1.2.2	COG0055	ATP synthase subunit beta
GPFNFPML_01636	CDS	918	atpG		COG0224	ATP synthase gamma chain
GPFNFPML_01637	CDS	1650	atpA	7.1.2.2	COG0056	ATP synthase subunit alpha
GPFNFPML_01638	CDS	1341	atpFH		COG0711	ATP synthase subunit b-delta
GPFNFPML_01639	CDS	516	atpF		COG0711	ATP synthase subunit b
GPFNFPML_01640	CDS	246	atpE		COG0636	ATP synthase subunit c
GPFNFPML_01641	CDS	753	atpB		COG0356	ATP synthase subunit a
GPFNFPML_01642	CDS	486				putative protein
GPFNFPML_01643	CDS	1215	wecA	2.7.8.35	COG0472	Decaprenyl-phosphate N-acetylglucosaminephosphotransferase
GPFNFPML_01644	CDS	654		2.7.7.87	COG0009	Putative threonylcarbamoyl-AMP synthase
GPFNFPML_01645	CDS	978	prmC	2.1.1.297	COG2890	Release factor glutamine methyltransferase
GPFNFPML_01646	CDS	1074	prfA		COG0216	Peptide chain release factor 1
GPFNFPML_01647	CDS	243	rpmE		COG0254	50S ribosomal protein L31
GPFNFPML_01648	CDS	1809	rho	3.6.4.-	COG1158	Transcription termination factor Rho
GPFNFPML_01649	CDS	951	thrB	2.7.1.39	COG0083	Homoserine kinase
GPFNFPML_01650	CDS	1083	thrC	4.2.3.1	COG0498	Threonine synthase
GPFNFPML_01651	CDS	1326	hom	1.1.1.3	COG0460	Homoserine dehydrogenase
GPFNFPML_01652	CDS	1344	lysA	4.1.1.20	COG0019	Diaminopimelate decarboxylase
GPFNFPML_01653	CDS	1653	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
GPFNFPML_01654	tRNA	74				tRNA-Arg(ccg)
GPFNFPML_01655	CDS	336				hypothetical protein
GPFNFPML_01656	CDS	369				hypothetical protein
GPFNFPML_01657	CDS	1404			COG4325	putative protein
GPFNFPML_01658	CDS	633				putative protein
GPFNFPML_01659	CDS	1218			COG0627	putative protein
GPFNFPML_01660	CDS	486			COG1959	Putative HTH-type transcriptional regulator
GPFNFPML_01661	CDS	1845	cysNC		COG0529	Bifunctional enzyme CysN/CysC
GPFNFPML_01662	CDS	999	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
GPFNFPML_01663	CDS	492	mtcA1	4.2.1.1	COG0288	Beta-carbonic anhydrase 1
GPFNFPML_01664	CDS	978			COG0601	Putative peptide transport permease protein
GPFNFPML_01665	CDS	876			COG1173	Putative peptide transport permease protein
GPFNFPML_01666	CDS	1839			COG1123	putative ABC transporter ATP-binding protein
GPFNFPML_01667	CDS	1638			COG0747	putative protein
GPFNFPML_01668	CDS	1587		1.1.-.-	COG2303	putative GMC-type oxidoreductase
GPFNFPML_01669	CDS	2628				putative protein
GPFNFPML_01670	CDS	1152				hypothetical protein
GPFNFPML_01671	CDS	507		3.1.3.-	COG2062	putative protein
GPFNFPML_01672	CDS	543				hypothetical protein
GPFNFPML_01673	CDS	558	lprB			Putative lipoprotein LprB
GPFNFPML_01674	CDS	1749			COG1132	putative ABC transporter ATP-binding protein
GPFNFPML_01675	CDS	1845		7.6.2.-	COG1132	Fatty acid ABC transporter ATP-binding/permease protein
GPFNFPML_01676	CDS	342				hypothetical protein
GPFNFPML_01677	CDS	735	lprA			Lipoprotein LprA
GPFNFPML_01678	CDS	375				Protein
GPFNFPML_01679	CDS	699				hypothetical protein
GPFNFPML_01680	CDS	1167	embR_2		COG1716	Transcriptional regulatory protein EmbR
GPFNFPML_01681	CDS	1881	pknH	2.7.11.1	COG0515	Serine/threonine-protein kinase PknH
GPFNFPML_01682	CDS	555				putative protein
GPFNFPML_01683	CDS	1194		4.6.1.1	COG2114	pH-sensitive adenylate cyclase
GPFNFPML_01684	CDS	1389	amiB2	3.5.1.4	COG0154	Putative amidase AmiB2
GPFNFPML_01685	CDS	435				hypothetical protein
GPFNFPML_01686	CDS	474		1.1.98.-		F420H(2)-dependent quinone reductase
GPFNFPML_01687	CDS	1119			COG0654	putative protein
GPFNFPML_01688	CDS	813	udgB	3.2.2.-	COG1573	Type-5 uracil-DNA glycosylase
GPFNFPML_01689	CDS	1260	tap			Multidrug efflux pump Tap
GPFNFPML_01690	CDS	1368		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
GPFNFPML_01691	CDS	1206		1.14.-.-	COG2124	Cytochrome P450 130
GPFNFPML_01692	CDS	609				putative HTH-type transcriptional regulator
GPFNFPML_01693	CDS	1152	oatA	2.3.1.-		O-acetyltransferase OatA
GPFNFPML_01694	CDS	1692	deaD_2	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
GPFNFPML_01695	CDS	609	lprE			Putative lipoprotein LprE
GPFNFPML_01696	CDS	3420	recD_2	3.1.11.5		RecBCD enzyme subunit RecD
GPFNFPML_01697	CDS	1740	bmr3			Multidrug resistance protein 3
GPFNFPML_01698	CDS	789				hypothetical protein
GPFNFPML_01699	CDS	3696	kgd	2.2.1.5	COG0508	Multifunctional 2-oxoglutarate metabolism enzyme
GPFNFPML_01700	CDS	318	relB		COG2161	Antitoxin RelB
GPFNFPML_01701	CDS	294	relE	3.1.-.-	COG2026	Toxin RelE
GPFNFPML_01702	CDS	831	sadH_1	1.-.-.-		Putative oxidoreductase SadH
GPFNFPML_01703	CDS	936				hypothetical protein
GPFNFPML_01704	CDS	1689				hypothetical protein
GPFNFPML_01705	CDS	432		3.1.-.-	COG1848	Ribonuclease VapC33
GPFNFPML_01706	CDS	270				Antitoxin VapB33
GPFNFPML_01707	CDS	990	mdh	1.1.1.37	COG0039	Malate dehydrogenase
GPFNFPML_01708	CDS	1101	corA		COG0598	Cobalt/magnesium transport protein CorA
GPFNFPML_01709	CDS	1182	sugC	3.6.3.-	COG3839	Trehalose import ATP-binding protein SugC
GPFNFPML_01710	CDS	840	sugB		COG0395	Trehalose transport system permease protein SugB
GPFNFPML_01711	CDS	924	sugA		COG1175	Trehalose transport system permease protein SugA
GPFNFPML_01712	CDS	1407	lpqY		COG1653	Trehalose-binding lipoprotein LpqY
GPFNFPML_01713	CDS	528				hypothetical protein
GPFNFPML_01714	CDS	597				hypothetical protein
GPFNFPML_01715	CDS	1308				hypothetical protein
GPFNFPML_01716	CDS	543				hypothetical protein
GPFNFPML_01717	CDS	1236				hypothetical protein
GPFNFPML_01718	CDS	1146	mrp		COG0489	Iron-sulfur cluster carrier protein
GPFNFPML_01719	CDS	558				hypothetical protein
GPFNFPML_01720	CDS	435				hypothetical protein
GPFNFPML_01721	CDS	1464				hypothetical protein
GPFNFPML_01722	CDS	831	hdpA	3.1.3.-		Dihydroxyacetone phosphatase
GPFNFPML_01723	CDS	396	tatB			Sec-independent protein translocase protein TatB
GPFNFPML_01724	CDS	1575				hypothetical protein
GPFNFPML_01725	CDS	465	rseA			Anti-sigma-E factor RseA
GPFNFPML_01726	CDS	774	sigE		COG1595	ECF RNA polymerase sigma factor SigE
GPFNFPML_01727	CDS	744		2.1.1.-	COG4122	Putative O-methyltransferase
GPFNFPML_01728	CDS	639	raaS			HTH-type transcriptional regulatory protein RaaS
GPFNFPML_01729	CDS	936		7.6.2.-	COG1131	Multidrug efflux system ATP-binding protein
GPFNFPML_01730	CDS	1647			COG3559	Multidrug efflux system permease protein
GPFNFPML_01731	CDS	675				hypothetical protein
GPFNFPML_01732	CDS	1686	cocE_2	3.1.1.84		Cocaine esterase
GPFNFPML_01733	CDS	333				PE-PGRS family protein PE_PGRS16
GPFNFPML_01734	CDS	1215	glgC	2.7.7.27	COG0448	Glucose-1-phosphate adenylyltransferase
GPFNFPML_01735	CDS	1164	glgM	2.4.1.342	COG0438	Alpha-maltose-1-phosphate synthase
GPFNFPML_01736	CDS	168				hypothetical protein
GPFNFPML_01737	CDS	615	tag	3.2.2.20	COG2818	DNA-3-methyladenine glycosylase 1
GPFNFPML_01738	CDS	369				hypothetical protein
GPFNFPML_01739	CDS	975	gpgS	2.4.1.266	COG0463	Glucosyl-3-phosphoglycerate synthase
GPFNFPML_01740	CDS	825	folP2		COG0294	Inactive dihydropteroate synthase 2
GPFNFPML_01741	CDS	246				hypothetical protein
GPFNFPML_01742	CDS	1794	menE_2	6.2.1.26		2-succinylbenzoate--CoA ligase
GPFNFPML_01743	CDS	564	log	3.2.2.-	COG1611	Cytokinin riboside 5'-monophosphate phosphoribohydrolase
GPFNFPML_01744	CDS	1689				hypothetical protein
GPFNFPML_01745	CDS	585				hypothetical protein
GPFNFPML_01746	CDS	1065	dapE_2	3.5.1.18	COG0624	Putative succinyl-diaminopimelate desuccinylase DapE
GPFNFPML_01747	CDS	987	dapD	2.3.1.117	COG2171	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase
GPFNFPML_01748	CDS	1278	yhjE			Inner membrane metabolite transport protein YhjE
GPFNFPML_01749	CDS	741				hypothetical protein
GPFNFPML_01750	CDS	237				hypothetical protein
GPFNFPML_01751	tRNA	100				tRNA-His(gtg)
GPFNFPML_01752	CDS	795				hypothetical protein
GPFNFPML_01753	CDS	372				hypothetical protein
GPFNFPML_01754	CDS	261				hypothetical protein
GPFNFPML_01755	CDS	390	lprJ_1			Putative lipoprotein LprJ
GPFNFPML_01756	CDS	294				hypothetical protein
GPFNFPML_01757	CDS	918	folD		COG0190	Bifunctional protein FolD protein
GPFNFPML_01758	CDS	276	relJ		COG2161	Antitoxin RelJ
GPFNFPML_01759	CDS	258	relK	3.1.-.-	COG4115	Toxin RelK
GPFNFPML_01760	CDS	1191		1.16.1.-	COG0446	Metal reductase
GPFNFPML_01761	CDS	369		3.6.3.-	COG0842	ABC transporter ATP-binding/permease protein
GPFNFPML_01762	CDS	552	mfpA		COG1357	Pentapeptide repeat protein MfpA
GPFNFPML_01763	CDS	582				hypothetical protein
GPFNFPML_01764	CDS	369				hypothetical protein
GPFNFPML_01765	CDS	393			COG2018	Serine protease inhibitor
GPFNFPML_01766	CDS	2625				hypothetical protein
GPFNFPML_01767	CDS	465	trmL	2.1.1.207	COG0219	tRNA (cytidine(34)-2'-O)-methyltransferase
GPFNFPML_01768	CDS	1878				hypothetical protein
GPFNFPML_01769	CDS	645	fbiB_2	6.3.2.34		Bifunctional F420 biosynthesis protein FbiB
GPFNFPML_01770	CDS	411				hypothetical protein
GPFNFPML_01771	CDS	150				hypothetical protein
GPFNFPML_01772	CDS	3240	dnaE2	2.7.7.7	COG0587	Error-prone DNA polymerase
GPFNFPML_01773	CDS	1341		2.3.1.20		Putative diacyglycerol O-acyltransferase
GPFNFPML_01774	CDS	1176	otsB	3.1.3.12	COG0637	Trehalose-phosphate phosphatase
GPFNFPML_01775	CDS	105				hypothetical protein
GPFNFPML_01776	CDS	627	crt_1	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
GPFNFPML_01777	CDS	246				hypothetical protein
GPFNFPML_01778	CDS	1440	amiD_1	3.5.1.4	COG0154	Putative amidase AmiD
GPFNFPML_01779	CDS	654		3.1.-.-	COG1011	Phosphatase
GPFNFPML_01780	CDS	1506		5.5.1.16		Type B diterpene cyclase
GPFNFPML_01781	CDS	891		3.1.7.9		Diterpene synthase
GPFNFPML_01782	CDS	1611	dxs_2	2.2.1.7	COG1154	1-deoxy-D-xylulose-5-phosphate synthase
GPFNFPML_01783	CDS	282	dxs_3	2.2.1.7		1-deoxy-D-xylulose-5-phosphate synthase
GPFNFPML_01784	CDS	990	ispH1	1.17.7.4	COG0761	4-hydroxy-3-methylbut-2-enyl diphosphate reductase 1
GPFNFPML_01785	CDS	1053				hypothetical protein
GPFNFPML_01786	CDS	189				hypothetical protein
GPFNFPML_01787	CDS	393		3.1.-.-		Ribonuclease VapC46
GPFNFPML_01788	CDS	276			COG4118	Antitoxin VapB46
GPFNFPML_01789	CDS	780				hypothetical protein
GPFNFPML_01790	CDS	678				ISNCY family transposase ISMav10
GPFNFPML_01791	CDS	2196				hypothetical protein
GPFNFPML_01792	CDS	873				hypothetical protein
GPFNFPML_01793	CDS	711		5.4.2.12	COG0406	PE-PGRS family protein PE_PGRS11
GPFNFPML_01794	CDS	1953	hcaB_5	1.3.1.87		3-phenylpropionate-dihydrodiol/cinnamic acid-dihydrodiol dehydrogenase
GPFNFPML_01795	CDS	864	cmaA1	2.1.1.79	COG2230	Cyclopropane mycolic acid synthase 1
GPFNFPML_01796	CDS	927	rihA	3.2.-.-	COG1957	Pyrimidine-specific ribonucleoside hydrolase RihA
GPFNFPML_01797	CDS	1581	dinB	2.7.7.7		DNA polymerase IV
GPFNFPML_01798	CDS	615				putative protein
GPFNFPML_01799	CDS	687				hypothetical protein
GPFNFPML_01800	CDS	1578	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
GPFNFPML_01801	CDS	909	crtB	2.5.1.-	COG1562	Phytoene synthase
GPFNFPML_01802	CDS	1080		2.5.1.10	COG0142	(2E,6E)-farnesyl diphosphate synthase
GPFNFPML_01803	CDS	921		2.1.1.-		Putative S-adenosyl-L-methionine-dependent methyltransferase
GPFNFPML_01804	CDS	789			COG0637	putative protein
GPFNFPML_01805	CDS	2361		3.2.1.-	COG1554	putative glycosyl hydrolase
GPFNFPML_01806	CDS	213				hypothetical protein
GPFNFPML_01807	CDS	1239			COG0399	Protein
GPFNFPML_01808	CDS	96				hypothetical protein
GPFNFPML_01809	CDS	1602				hypothetical protein
GPFNFPML_01810	CDS	705		2.1.2.-	COG0223	dTDP-4-amino-4,6-dideoxyglucose formyltransferase
GPFNFPML_01811	CDS	534				HTH-type transcriptional repressor
GPFNFPML_01812	CDS	888		1.14.11.-	COG2175	Alpha-ketoglutarate-dependent sulfate ester dioxygenase
GPFNFPML_01813	CDS	300				Antitoxin VapB47
GPFNFPML_01814	CDS	402		3.1.-.-		Ribonuclease VapC47
GPFNFPML_01815	CDS	1737	choD	1.1.3.6	COG2303	Cholesterol oxidase
GPFNFPML_01816	CDS	1128	guaB3	1.-.-.-	COG0516	putative oxidoreductase
